index,Unnamed: 0,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
1345,1345,Franco Battiato,No Time No Space,39,"['classic italian pop', 'experimental', 'italian adult pop']",space cowboy,0.20898876404494382,0.6274489899502589,10,-6.762,1,0.014181943964026292,0.42570192904011184,0.0,0.09358960358195914,0.3768886110242784,0.17452008168822336,48UjpoksJOCpZ8V9wtrXl5,spotify:track:48UjpoksJOCpZ8V9wtrXl5,https://api.spotify.com/v1/tracks/48UjpoksJOCpZ8V9wtrXl5,https://api.spotify.com/v1/audio-analysis/48UjpoksJOCpZ8V9wtrXl5,207627,4
1346,1346,Dutch Nazari,Tutte le direzioni,46,['italian indie pop'],𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.6921348314606742,0.8020505532433256,0,-5.21,1,0.048253199584918714,0.009014541960089557,0.0,0.15692912525936442,0.583203084297176,0.38849557522123895,5p6pnG0dWaoNugd35URoq1,spotify:track:5p6pnG0dWaoNugd35URoq1,https://api.spotify.com/v1/tracks/5p6pnG0dWaoNugd35URoq1,https://api.spotify.com/v1/audio-analysis/5p6pnG0dWaoNugd35URoq1,153628,4
1347,1347,Cypress Hill,Cock the Hammer,45,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",bassbassbassbassbass,0.9078651685393259,0.3848340270023348,10,-15.109,0,0.15254237288135594,0.22991849575833181,0.7786802030456852,0.34694769029158024,0.5008856934458685,0.2788019060585432,0l2o1LkTeVh7uQfePoXs7c,spotify:track:0l2o1LkTeVh7uQfePoXs7c,https://api.spotify.com/v1/tracks/0l2o1LkTeVh7uQfePoXs7c,https://api.spotify.com/v1/audio-analysis/0l2o1LkTeVh7uQfePoXs7c,262333,4
1349,1349,M83,Midnight City,75,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.4955056179775281,0.7279464013805704,11,-5.399,0,0.026807333102732624,0.018271584292694747,1.4213197969543146e-06,0.049688762695205856,0.2633114514952589,0.3205513955071478,6GyFP1nfCDB8lbD2bG0Hq9,spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,https://api.spotify.com/v1/tracks/6GyFP1nfCDB8lbD2bG0Hq9,https://api.spotify.com/v1/audio-analysis/6GyFP1nfCDB8lbD2bG0Hq9,243960,4
1350,1350,Nick Cave & The Bad Seeds,O Children,68,"['art rock', 'permanent wave', 'singer-songwriter']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.46966292134831467,0.550299461983555,4,-7.064,0,0.014873746108612931,0.5150594960251293,0.0021015228426395937,0.036038003713006445,0.22475773679274771,0.43359428182437026,29FQEJUtBAnxWEkux39d7I,spotify:track:29FQEJUtBAnxWEkux39d7I,https://api.spotify.com/v1/tracks/29FQEJUtBAnxWEkux39d7I,https://api.spotify.com/v1/audio-analysis/29FQEJUtBAnxWEkux39d7I,411387,4
1351,1351,The Dead Milkmen,Dean's Dream,41,"['alternative rock', 'anti-folk', 'cowpunk', 'hardcore punk', 'philly indie', 'punk', 'ska punk']",september '21,0.37528089887640453,0.6944472642371332,6,-14.939,0,0.019716361120719478,0.006494457767590747,0.0001949238578680203,0.19624331112809873,0.9051787016776076,0.35893124574540497,65ZK2zk1YFTnaD7D4deD37,spotify:track:65ZK2zk1YFTnaD7D4deD37,https://api.spotify.com/v1/tracks/65ZK2zk1YFTnaD7D4deD37,https://api.spotify.com/v1/audio-analysis/65ZK2zk1YFTnaD7D4deD37,109133,4
1353,1353,Gazebo Penguins,Bismantova,23,"['italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.3067415730337079,0.8812303319459953,8,-7.468,0,0.059667934970598406,0.04307081917505355,0.00018477157360406092,0.1252593644206618,0.11222256955298529,0.5041184479237577,3Qkv2WqOkGtyGNKiptZcpn,spotify:track:3Qkv2WqOkGtyGNKiptZcpn,https://api.spotify.com/v1/tracks/3Qkv2WqOkGtyGNKiptZcpn,https://api.spotify.com/v1/audio-analysis/3Qkv2WqOkGtyGNKiptZcpn,218467,4
1355,1355,Syd Matters,To All of You,54,"['folktronica', 'french indie folk']",autumn vibes,0.27640449438202247,0.5320272053598619,1,-11.701,0,0.021099965409892764,0.27007920002126107,0.07807106598984771,0.10123402861199082,0.08106700010419923,0.31694349897889723,7yC7FWZz24L43brXzNpLWT,spotify:track:7yC7FWZz24L43brXzNpLWT,https://api.spotify.com/v1/tracks/7yC7FWZz24L43brXzNpLWT,https://api.spotify.com/v1/audio-analysis/7yC7FWZz24L43brXzNpLWT,283267,4
1357,1357,XXXTENTACION,Everybody Dies In Their Nightmares,84,"['emo rap', 'miami hip hop']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.7505617977528091,0.566541467871282,7,-7.066,0,0.188861985472155,0.8504013766205885,2.1725888324873092e-05,0.10014196789341487,0.6978222361154527,0.4903267528931246,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
1358,1358,Gazzelle,Nero,48,"['italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.7651685393258427,0.48127093696071466,4,-8.532,1,0.19232099619508822,0.7459835455369724,9.50253807106599e-06,0.16129736813366824,0.32478899656142546,0.6267392784206942,3jR3jT0We358OEsq8PrhAG,spotify:track:3jR3jT0We358OEsq8PrhAG,https://api.spotify.com/v1/tracks/3jR3jT0We358OEsq8PrhAG,https://api.spotify.com/v1/audio-analysis/3jR3jT0We358OEsq8PrhAG,197866,4
1359,1359,Verdena,E' Solo Lunedì,19,"['bergamo indie', 'italian alternative', 'italian indie pop']",just another boring week,0.3820224719101124,0.8741244543701147,9,-4.026,0,0.030958145970252517,0.006173172133487313,0.566497461928934,0.4779949765206945,0.509221631759925,0.4760108917631041,2ekoTSzsxKBOpIUcv494fq,spotify:track:2ekoTSzsxKBOpIUcv494fq,https://api.spotify.com/v1/tracks/2ekoTSzsxKBOpIUcv494fq,https://api.spotify.com/v1/audio-analysis/2ekoTSzsxKBOpIUcv494fq,289400,4
1361,1361,Purple Mountains,Nights That Won’t Happen,35,"['alternative country', 'alternative rock', 'indie rock', 'lo-fi', 'modern power pop']",february '22,0.5056179775280899,0.4487869251852604,11,-9.607,0,0.002940159114493253,0.5502001122551925,0.011065989847715734,0.06454078846783881,0.5800771074294049,0.3479850238257319,4djPwQlldGMPqhKAonFMeO,spotify:track:4djPwQlldGMPqhKAonFMeO,https://api.spotify.com/v1/tracks/4djPwQlldGMPqhKAonFMeO,https://api.spotify.com/v1/audio-analysis/4djPwQlldGMPqhKAonFMeO,368653,4
1362,1362,Moha La Squale,Ma rue n'est pas à vendre,45,"['french hip hop', 'pop urbaine', 'rap francais']",🆁🅴🅰🅻 🆃🆁🅰🅿🅿🅸🅽',0.8224719101123596,0.604101106486651,5,-7.209,0,0.5278450363196127,0.22991849575833181,0.0,0.04411925303046849,0.4790038553714702,0.21792375765827093,7D61Tc4RUL71mIqhFWNXo4,spotify:track:7D61Tc4RUL71mIqhFWNXo4,https://api.spotify.com/v1/tracks/7D61Tc4RUL71mIqhFWNXo4,https://api.spotify.com/v1/audio-analysis/7D61Tc4RUL71mIqhFWNXo4,171735,4
1363,1363,Basement,Covet,64,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore']",deal with reality,0.4067415730337079,0.7990051771393768,4,-6.265,1,0.03977862331373228,0.0013940483261987338,0.07532994923857868,0.06388555203669324,0.2174637907679483,0.5522668481960518,1AMADyXgIWayh5vXLZo2qF,spotify:track:1AMADyXgIWayh5vXLZo2qF,https://api.spotify.com/v1/tracks/1AMADyXgIWayh5vXLZo2qF,https://api.spotify.com/v1/audio-analysis/1AMADyXgIWayh5vXLZo2qF,227340,4
1364,1364,Calcutta ,La canzone del pane - Cover Version,42,"['italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.6494382022471911,0.5056339457923054,9,-7.176,0,0.03787616741611898,0.7469875631435458,0.0,0.328382658075789,0.6061269146608315,0.37731109598366236,2PqWtLa2fdkepYHMTs1Xue,spotify:track:2PqWtLa2fdkepYHMTs1Xue,https://api.spotify.com/v1/tracks/2PqWtLa2fdkepYHMTs1Xue,https://api.spotify.com/v1/audio-analysis/2PqWtLa2fdkepYHMTs1Xue,106927,4
1365,1365,Mogwai,Kids Will Be Skeletons,46,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.25617977528089886,0.24373160085270534,9,-13.58,1,0.011241784849533032,0.057729476231022724,0.8588832487309643,0.1776782789123075,0.03792851932895696,0.3041524846834582,3xogCrlDsnIZ7nQo8VvRL6,spotify:track:3xogCrlDsnIZ7nQo8VvRL6,https://api.spotify.com/v1/tracks/3xogCrlDsnIZ7nQo8VvRL6,https://api.spotify.com/v1/audio-analysis/3xogCrlDsnIZ7nQo8VvRL6,327173,4
1366,1366,SEATBELTS,Rush,51,[],ｍｏｏｄｙ ｅａｒｇａｓｍ,0.4786516853932584,0.8842757080499442,7,-6.998,0,0.051366309235558634,0.08232790759206689,0.9309644670050761,0.34148738669870043,0.5081796394706679,0.5311232130701158,2PXnV9PBUGW4v5u6WJpCjG,spotify:track:2PXnV9PBUGW4v5u6WJpCjG,https://api.spotify.com/v1/tracks/2PXnV9PBUGW4v5u6WJpCjG,https://api.spotify.com/v1/audio-analysis/2PXnV9PBUGW4v5u6WJpCjG,214173,4
1367,1367,Houndmouth,Sedona,61,"['deep new americana', 'indie folk', 'modern folk rock', 'modern rock', 'new americana', 'rock', 'stomp and holler']",𝘤𝘩𝘪𝘭𝘭 𝘥𝘳𝘪𝘷𝘪𝘯',0.36853932584269666,0.6518119987818496,3,-8.243,1,0.018678657903839498,0.04056077515862047,7.065989847715735e-05,0.10014196789341487,0.2549755131812025,0.5259632402995233,65T1aY3I9qfNUDVAnaM9bq,spotify:track:65T1aY3I9qfNUDVAnaM9bq,https://api.spotify.com/v1/tracks/65T1aY3I9qfNUDVAnaM9bq,https://api.spotify.com/v1/audio-analysis/65T1aY3I9qfNUDVAnaM9bq,239881,4
1368,1368,Mannarino,Quando L'Amore Se Ne Va,35,"['folk rock italiano', 'italian adult pop', 'italian indie pop', 'rome indie']",𝘤𝘩𝘪𝘭𝘭 𝘥𝘳𝘪𝘷𝘪𝘯',0.551685393258427,0.6619632524616791,11,-6.956,0,0.16810792113455553,0.4738947741556269,0.0,0.07775472316260784,0.879128894446181,0.6666712049012935,2iim1fgQ0Orhz9zjQckgpd,spotify:track:2iim1fgQ0Orhz9zjQckgpd,https://api.spotify.com/v1/tracks/2iim1fgQ0Orhz9zjQckgpd,https://api.spotify.com/v1/audio-analysis/2iim1fgQ0Orhz9zjQckgpd,228027,4
1369,1369,Childish Gambino,Me and Your Mama,84,"['atl hip hop', 'hip hop', 'rap']",🌱,0.5382022471910113,0.43660542076946507,5,-12.111,1,0.019716361120719478,0.010440246961423543,0.027512690355329945,0.05034399912635142,0.23205168281754712,0.40945541184479234,4AFsRbaLKRWo3dDtjDFA2V,spotify:track:4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/tracks/4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/audio-analysis/4AFsRbaLKRWo3dDtjDFA2V,379227,3
1371,1371,Lebanon Hanover,Your Fork Moves,35,"['dark post-punk', 'minimal wave']",✮,0.655056179775281,0.7127195208608262,10,-9.978,0,0.029747492217225883,0.261043041562102,0.06456852791878173,0.13727203232499724,0.5759091382723767,0.6950646698434308,5kk4awBHmenUYf2UzFPLVE,spotify:track:5kk4awBHmenUYf2UzFPLVE,https://api.spotify.com/v1/tracks/5kk4awBHmenUYf2UzFPLVE,https://api.spotify.com/v1/audio-analysis/5kk4awBHmenUYf2UzFPLVE,173147,4
1372,1372,Arctic Monkeys,Fluorescent Adolescent,77,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",london calling,0.6606741573033709,0.8284438128108821,1,-5.377,0,0.007436873054306466,0.00146432955865886,0.00014619289340101523,0.11106257507917439,0.8030634573304158,0.36849557522123894,2x8evxqUlF0eRabbW2JBJd,spotify:track:2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/audio-analysis/2x8evxqUlF0eRabbW2JBJd,183893,4
1376,1376,72-HOUR POST FIGHT,UV INTRO,5,['milan indie'],ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.07865168539325845,0.5706019693432138,0,-12.919,0,0.04756139744033206,0.596384922157561,0.8751269035532995,0.1274434858578137,0.05981035740335522,0.11164737916950312,1ocYVGd5XedpoYc50GBfWK,spotify:track:1ocYVGd5XedpoYc50GBfWK,https://api.spotify.com/v1/tracks/1ocYVGd5XedpoYc50GBfWK,https://api.spotify.com/v1/audio-analysis/1ocYVGd5XedpoYc50GBfWK,223969,5
1378,1378,Perturbazione,Agosto,30,"['italian alternative', 'italian indie pop']",ʷʰʸ ᵃʳᵉ ᵐᵒⁿᵗʰˢ ˢᵒ ᶜᵒᵐᵐᵒⁿ ⁱⁿ ˢᵒⁿᵍ ᵗⁱᵗˡᵉˢ ˡᵐᵃᵒ,0.4550561797752809,0.3828037762663689,4,-10.151,1,0.004669664475959873,0.9086343978018359,0.010964467005076141,0.10778639292344652,0.13410440762738354,0.3585091899251191,0awy74lgG7oOdpJe8BurGS,spotify:track:0awy74lgG7oOdpJe8BurGS,https://api.spotify.com/v1/tracks/0awy74lgG7oOdpJe8BurGS,https://api.spotify.com/v1/audio-analysis/0awy74lgG7oOdpJe8BurGS,268560,4
1379,1379,Bright Eyes,First Day of My Life,68,"['anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'omaha indie']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.5955056179775281,0.24474672622068827,1,-14.369,0,0.01919750951227949,0.8995982393426768,5.2487309644670053e-05,0.08922136070765532,0.36334271126393664,0.253492171545269,0eBryM7ePQH3Klt3jz8xZd,spotify:track:0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/tracks/0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/audio-analysis/0eBryM7ePQH3Klt3jz8xZd,188878,4
1380,1380,Verdena,Viba,31,"['bergamo indie', 'italian alternative', 'italian indie pop']",verdena,0.3460674157303371,0.9025479646736372,6,-6.547,1,0.045140089934278795,1.5331348852373237e-05,0.04071065989847715,0.07731789887517745,0.299781181619256,0.22959836623553437,4XRmiiAm1xvjJjK8EDKPHk,spotify:track:4XRmiiAm1xvjJjK8EDKPHk,https://api.spotify.com/v1/tracks/4XRmiiAm1xvjJjK8EDKPHk,https://api.spotify.com/v1/audio-analysis/4XRmiiAm1xvjJjK8EDKPHk,227267,4
1382,1382,Godspeed You! Black Emperor,09-15-00 (cont.),28,"['canadian post-rock', 'double drumming', 'indie rock', 'instrumental post-rock', 'post-rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.1,0.28129123946807433,1,-13.559,0,0.023521272915946044,0.5461840418288996,0.7949238578680203,0.06748935240799389,0.020214650411586953,0.09705922396187883,2DwhMMFsaUscv4yTWpN6xB,spotify:track:2DwhMMFsaUscv4yTWpN6xB,https://api.spotify.com/v1/tracks/2DwhMMFsaUscv4yTWpN6xB,https://api.spotify.com/v1/audio-analysis/2DwhMMFsaUscv4yTWpN6xB,376680,1
1388,1388,Hüsker Dü,Standing by the Sea,21,"['alternative pop', 'alternative rock', 'gbvfi', 'hardcore punk', 'new wave', 'post-hardcore', 'post-punk', 'power pop', 'punk']",D҉E҉S҉P҉A҉I҉R҉,0.21910112359550565,0.9390924779210233,10,-15.045,0,0.027499135247319263,0.00485790906887638,0.039999999999999994,0.35240799388446,0.2403876211316036,0.5292171545268891,0uYhtjeWPtKiJTcx8aNKcX,spotify:track:0uYhtjeWPtKiJTcx8aNKcX,https://api.spotify.com/v1/tracks/0uYhtjeWPtKiJTcx8aNKcX,https://api.spotify.com/v1/audio-analysis/0uYhtjeWPtKiJTcx8aNKcX,202760,4
1389,1389,The Smiths,Never Had No One Ever - 2011 Remaster,51,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",deal with reality,0.22921348314606743,0.531012079991879,9,-8.673,0,0.015738498789346245,0.06817125933938432,0.0022842639593908627,0.13399585016926938,0.32999895800771073,0.930571817562968,2VyOpoblI3AHO6R8dr87Ia,spotify:track:2VyOpoblI3AHO6R8dr87Ia,https://api.spotify.com/v1/tracks/2VyOpoblI3AHO6R8dr87Ia,https://api.spotify.com/v1/audio-analysis/2VyOpoblI3AHO6R8dr87Ia,218373,3
1390,1390,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,65,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",space cowboy,0.23370786516853936,0.18586945487767742,5,-15.289,1,0.017468004150812864,0.7560237216027048,0.750253807106599,0.062356667030686895,0.15494425341252474,0.3900816882232812,25tZHMv3ctlzqDaHAeuU9c,spotify:track:25tZHMv3ctlzqDaHAeuU9c,https://api.spotify.com/v1/tracks/25tZHMv3ctlzqDaHAeuU9c,https://api.spotify.com/v1/audio-analysis/25tZHMv3ctlzqDaHAeuU9c,284413,4
1391,1391,Franco126,Parole Crociate,43,"['italian hip hop', 'italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.504494382022472,0.3472743883869658,6,-11.774,1,0.06537530266343827,0.5853407284852555,0.0,0.2781478650212952,0.3852245493383349,0.558352620830497,56OJxHRowyDkcLFlYGIxLD,spotify:track:56OJxHRowyDkcLFlYGIxLD,https://api.spotify.com/v1/tracks/56OJxHRowyDkcLFlYGIxLD,https://api.spotify.com/v1/audio-analysis/56OJxHRowyDkcLFlYGIxLD,186857,4
1392,1392,Verdena,Un Po' Esageri,36,"['bergamo indie', 'italian alternative', 'italian indie pop']",verdena,0.41910112359550566,0.7807329205156837,9,-6.177,1,0.027845036319612583,0.007126988859731883,0.0008619289340101523,0.09031342142623128,0.44045014066895904,0.5324098025867936,2gfl4ODm1JICQ3tI0oXTcQ,spotify:track:2gfl4ODm1JICQ3tI0oXTcQ,https://api.spotify.com/v1/tracks/2gfl4ODm1JICQ3tI0oXTcQ,https://api.spotify.com/v1/audio-analysis/2gfl4ODm1JICQ3tI0oXTcQ,215467,4
1393,1393,Jess Benko,A Soulmate Who Wasn’t Meant to Be,69,['gen z singer-songwriter'],"𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.5674157303370786,0.01573444320373566,9,-20.274,0,0.0710826703562781,0.9518071548844848,6.527918781725888e-06,0.32947471879436496,0.07054287798270292,0.4512253233492171,0gOz9JUXsaKVzLTSmFDtdo,spotify:track:0gOz9JUXsaKVzLTSmFDtdo,https://api.spotify.com/v1/tracks/0gOz9JUXsaKVzLTSmFDtdo,https://api.spotify.com/v1/audio-analysis/0gOz9JUXsaKVzLTSmFDtdo,316556,3
1394,1394,The Clash,London Calling,55,"['classic rock', 'permanent wave', 'punk', 'rock']",london calling,0.6606741573033709,0.7990051771393768,0,-6.92,1,0.045485991006572114,0.07088210687713205,0.0,0.07000109206071858,0.7665937272064187,0.5160449285228046,124Y9LPRCAz3q2OP0iCvcJ,spotify:track:124Y9LPRCAz3q2OP0iCvcJ,https://api.spotify.com/v1/tracks/124Y9LPRCAz3q2OP0iCvcJ,https://api.spotify.com/v1/audio-analysis/124Y9LPRCAz3q2OP0iCvcJ,199733,4
1395,1395,Oso Oso,computer exploder,40,"['alternative emo', 'anthem emo', 'bubblegrunge', 'dreamo', 'emo', 'indie punk', 'indie rock', 'midwest emo']",august '22,0.44044943820224725,0.8517916962744899,9,-4.552,1,0.05811138014527845,0.004546663610838679,0.0,0.2781478650212952,0.5258935083880378,0.1668141592920354,1H7FYm7jZgINmMAsWsLaQL,spotify:track:1H7FYm7jZgINmMAsWsLaQL,https://api.spotify.com/v1/tracks/1H7FYm7jZgINmMAsWsLaQL,https://api.spotify.com/v1/audio-analysis/1H7FYm7jZgINmMAsWsLaQL,198000,4
1396,1396,Viagra Boys,Sports,53,"['egg punk', 'stockholm indie']",november '21,0.40337078651685393,0.7685514160998883,2,-4.765,1,0.03925977170529229,0.0014743697347245923,0.2700507614213198,0.6778420880200939,0.9208085860164634,0.4869162695711368,5aLD8CPaEu3Cj9ZcAqWWA6,spotify:track:5aLD8CPaEu3Cj9ZcAqWWA6,https://api.spotify.com/v1/tracks/5aLD8CPaEu3Cj9ZcAqWWA6,https://api.spotify.com/v1/audio-analysis/5aLD8CPaEu3Cj9ZcAqWWA6,237547,4
1400,1400,Little Simz,Angel,67,"['alternative r&b', 'escape room', 'trap queen']",TEST,0.6,0.6873413866612526,1,-7.774,0,0.5883777239709443,0.9056223449821162,2.6700507614213194e-05,0.2661351971169597,0.8676669792643534,0.27569094622191964,4pGxnHLyli1TLkRFHyBxo0,spotify:track:4pGxnHLyli1TLkRFHyBxo0,https://api.spotify.com/v1/tracks/4pGxnHLyli1TLkRFHyBxo0,https://api.spotify.com/v1/audio-analysis/4pGxnHLyli1TLkRFHyBxo0,352179,4
1402,1402,Brian Eno,Deep Blue Day - Remastered 2005,47,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'electronica', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism', 'singer-songwriter']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.13820224719101126,0.3361080093391534,4,-20.314,1,0.03718436527153234,0.8202808484233916,0.9299492385786802,0.07873757780932619,0.06679170574137751,0.5700136147038801,50mL6pbI0uI6YX1xbSer7g,spotify:track:50mL6pbI0uI6YX1xbSer7g,https://api.spotify.com/v1/tracks/50mL6pbI0uI6YX1xbSer7g,https://api.spotify.com/v1/audio-analysis/50mL6pbI0uI6YX1xbSer7g,238773,4
1403,1403,Franco Battiato,Insieme a te non ci sto piu',43,"['classic italian pop', 'experimental', 'italian adult pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.45280898876404496,0.6944472642371332,7,-6.689,1,0.007263922518159806,0.028211358597769732,0.0,0.09140548214480723,0.7176200896113367,0.24580667120490135,1Gdq7zdzHQWu7eOqSpe3Rb,spotify:track:1Gdq7zdzHQWu7eOqSpe3Rb,https://api.spotify.com/v1/tracks/1Gdq7zdzHQWu7eOqSpe3Rb,https://api.spotify.com/v1/audio-analysis/1Gdq7zdzHQWu7eOqSpe3Rb,192693,3
1406,1406,The Smiths,Ask - 2011 Remaster,58,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",london calling,0.43483146067415734,0.9888336209521875,7,-5.768,1,0.16464891041162227,0.38855327759690234,0.0,0.4386807906519602,0.4539960404293008,0.7397549353301565,2AdRSHeYmDGMrgIfiS2w7K,spotify:track:2AdRSHeYmDGMrgIfiS2w7K,https://api.spotify.com/v1/tracks/2AdRSHeYmDGMrgIfiS2w7K,https://api.spotify.com/v1/audio-analysis/2AdRSHeYmDGMrgIfiS2w7K,198147,4
1407,1407,Night Tempo,Remember Summer Days (Night Tempo Showa Groove Mix),51,"['classic city pop', 'denpa-kei', 'future funk']",ｓｈｉｂｕｙａ,0.6955056179775282,0.8731093290021318,5,-4.945,1,0.7630577654790731,0.4909630734673719,0.0,0.8962542317352844,0.7342919662394498,0.3547991831177672,02M7L7vwVmzrRNq6gx9oxE,spotify:track:02M7L7vwVmzrRNq6gx9oxE,https://api.spotify.com/v1/tracks/02M7L7vwVmzrRNq6gx9oxE,https://api.spotify.com/v1/audio-analysis/02M7L7vwVmzrRNq6gx9oxE,226909,4
1409,1409,Franco126,Nuvole Di Drago,48,"['italian hip hop', 'italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.7539325842696629,0.6548573748857984,8,-7.889,0,0.11051539259771706,0.17570154500337734,0.0,0.11433875723490225,0.6488485985203709,0.38821647379169505,35OShPSVleo3rC4MGuhgaO,spotify:track:35OShPSVleo3rC4MGuhgaO,https://api.spotify.com/v1/tracks/35OShPSVleo3rC4MGuhgaO,https://api.spotify.com/v1/audio-analysis/35OShPSVleo3rC4MGuhgaO,257739,4
1410,1410,Death,Spirit Crusher,51,"['alternative metal', 'death metal', 'dissonant death metal', 'florida death metal', 'metal', 'rock', 'technical death metal']",D҉E҉S҉P҉A҉I҉R҉,0.250561797752809,0.9705613643284945,2,-4.049,1,0.21826357661708753,4.525107352825552e-05,0.016548223350253806,0.039969422299879875,0.2758153589663436,0.2665214431586112,3sSonVXqDeoEFj2lM7mpYT,spotify:track:3sSonVXqDeoEFj2lM7mpYT,https://api.spotify.com/v1/tracks/3sSonVXqDeoEFj2lM7mpYT,https://api.spotify.com/v1/audio-analysis/3sSonVXqDeoEFj2lM7mpYT,407000,4
1411,1411,Descendents,Myage,29,"['melodic hardcore', 'punk', 'skate punk']",april '22,0.21685393258426972,0.88630595878591,1,-10.467,1,0.12469733656174334,0.00030970931109964455,6.121827411167513e-05,0.10997051436059843,0.5165155777847243,0.9483934649421375,1eJoCBrCzOd1XF24XZhuJU,spotify:track:1eJoCBrCzOd1XF24XZhuJU,https://api.spotify.com/v1/tracks/1eJoCBrCzOd1XF24XZhuJU,https://api.spotify.com/v1/audio-analysis/1eJoCBrCzOd1XF24XZhuJU,120867,4
1412,1412,Jaco Pastorius,"Come On, Come Over",46,"['electric bass', 'jazz', 'jazz funk', 'jazz fusion']",✮,0.698876404494382,0.7188102730687239,7,-10.796,1,0.0364925631269457,0.5662643939603641,0.0007553299492385786,0.028502784754832367,0.9802021465041157,0.35120490129339693,4RflGBhUpxjrs2fMJD0QVX,spotify:track:4RflGBhUpxjrs2fMJD0QVX,https://api.spotify.com/v1/tracks/4RflGBhUpxjrs2fMJD0QVX,https://api.spotify.com/v1/audio-analysis/4RflGBhUpxjrs2fMJD0QVX,233200,4
1416,1416,mewithoutYou,Every Thought A Thought Of You,37,"['dreamo', 'emo', 'indie rock', 'philly indie', 'screamo']",september '22,0.6123595505617978,0.7847934219876155,6,-5.46,0,0.013663092355586298,0.0445768455849134,0.0007208121827411168,0.10669433220487057,0.6801083671980828,0.13293396868618107,0iCmSNHh2SaJPa6G3Mx105,spotify:track:0iCmSNHh2SaJPa6G3Mx105,https://api.spotify.com/v1/tracks/0iCmSNHh2SaJPa6G3Mx105,https://api.spotify.com/v1/audio-analysis/0iCmSNHh2SaJPa6G3Mx105,211427,4
